item_id,name,category,occasion,weather,gender,style,color,brand,price,rating,website,img,buy_link
597,Manyavar Grey Sporty Bottom,Bottom,gym,hot,female,sporty,grey,Manyavar,124.22,3.3,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Manyavar,https://www.flipkart.com/search?q=grey+sporty+Bottom
598,Fossil Pink Formal Accessory,Accessory,interview,cold,male,formal,pink,Fossil,67.5,4.6,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Fossil,https://www.flipkart.com/search?q=pink+formal+Accessory
599,Allen Solly Green Formal Top,Top,office,rainy,female,formal,green,Allen Solly,65.84,4.0,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Allen Solly,https://www.amazon.com/search?q=green+formal+Top
600,Levi's Grey Trendy Top,Top,wedding,rainy,unisex,trendy,grey,Levi's,135.07,3.1,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Levi's,https://www.flipkart.com/search?q=grey+trendy+Top
601,Biba Red Sporty Top,Top,gym,cold,female,sporty,red,Biba,35.18,3.0,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Biba,https://www.myntra.com/search?q=red+sporty+Top
602,Zara Yellow Sporty Accessory,Accessory,gym,hot,male,sporty,yellow,Zara,141.49,3.0,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Zara,https://www.flipkart.com/search?q=yellow+sporty+Accessory
603,Biba Black Trendy Top,Top,party,rainy,male,trendy,black,Biba,20.9,4.8,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Biba,https://www.nykaafashion.com/search?q=black+trendy+Top
604,Puma White Casual Footwear,Footwear,travel,cold,unisex,casual,white,Puma,35.42,4.8,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Puma,https://www.flipkart.com/search?q=white+casual+Footwear
605,H&M Green Formal Top,Top,office,hot,male,formal,green,H&M,143.94,4.8,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+H&M,https://www.flipkart.com/search?q=green+formal+Top
606,Allen Solly Yellow Casual Top,Top,casual,hot,female,casual,yellow,Allen Solly,29.48,3.7,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Allen Solly,https://www.ajio.com/search?q=yellow+casual+Top
607,H&M Blue Sporty Footwear,Footwear,gym,cold,unisex,sporty,blue,H&M,96.79,4.7,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+H&M,https://www.myntra.com/search?q=blue+sporty+Footwear
608,Allen Solly Blue Traditional Bottom,Bottom,party,cold,female,traditional,blue,Allen Solly,78.65,3.3,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Allen Solly,https://www.ajio.com/search?q=blue+traditional+Bottom
609,Puma Black Sporty Bottom,Bottom,gym,rainy,female,sporty,black,Puma,93.83,4.0,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Puma,https://www.flipkart.com/search?q=black+sporty+Bottom
610,H&M Red Formal Accessory,Accessory,interview,rainy,female,formal,red,H&M,47.48,4.3,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+H&M,https://www.myntra.com/search?q=red+formal+Accessory
611,Levi's White Formal Accessory,Accessory,interview,rainy,male,formal,white,Levi's,82.54,3.9,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Levi's,https://www.myntra.com/search?q=white+formal+Accessory
612,Fossil Yellow Trendy Footwear,Footwear,casual,cold,female,trendy,yellow,Fossil,122.97,4.9,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Fossil,https://www.myntra.com/search?q=yellow+trendy+Footwear
613,H&M Blue Formal Bottom,Bottom,party,rainy,male,formal,blue,H&M,143.02,4.5,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+H&M,https://www.flipkart.com/search?q=blue+formal+Bottom
614,Biba Grey Formal Top,Top,interview,rainy,unisex,formal,grey,Biba,111.64,4.0,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Biba,https://www.flipkart.com/search?q=grey+formal+Top
615,Biba Grey Traditional Top,Top,party,rainy,unisex,traditional,grey,Biba,15.34,3.9,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Biba,https://www.amazon.com/search?q=grey+traditional+Top
616,Puma Grey Sporty Footwear,Footwear,gym,rainy,female,sporty,grey,Puma,141.72,4.0,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Puma,https://www.myntra.com/search?q=grey+sporty+Footwear
617,H&M Red Formal Bottom,Bottom,interview,hot,male,formal,red,H&M,54.14,3.4,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+H&M,https://www.amazon.com/search?q=red+formal+Bottom
618,Fossil Yellow Formal Accessory,Accessory,office,hot,female,formal,yellow,Fossil,102.48,3.3,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Fossil,https://www.myntra.com/search?q=yellow+formal+Accessory
619,Biba Red Trendy Footwear,Footwear,party,hot,unisex,trendy,red,Biba,98.65,4.0,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Biba,https://www.ajio.com/search?q=red+trendy+Footwear
620,Manyavar Red Formal Bottom,Bottom,interview,hot,unisex,formal,red,Manyavar,62.11,3.4,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Manyavar,https://www.ajio.com/search?q=red+formal+Bottom
621,Nike Grey Sporty Bottom,Bottom,casual,rainy,unisex,sporty,grey,Nike,133.07,4.4,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Nike,https://www.amazon.com/search?q=grey+sporty+Bottom
622,Zara Yellow Sporty Accessory,Accessory,gym,rainy,male,sporty,yellow,Zara,32.61,4.1,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Zara,https://www.myntra.com/search?q=yellow+sporty+Accessory
623,Levi's Blue Formal Top,Top,interview,hot,unisex,formal,blue,Levi's,106.09,4.6,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Levi's,https://www.flipkart.com/search?q=blue+formal+Top
624,Allen Solly White Formal Top,Top,interview,hot,female,formal,white,Allen Solly,116.27,3.4,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Allen Solly,https://www.flipkart.com/search?q=white+formal+Top
625,Allen Solly Pink Formal Top,Top,interview,rainy,male,formal,pink,Allen Solly,100.06,3.2,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Allen Solly,https://www.amazon.com/search?q=pink+formal+Top
626,Biba Black Formal Footwear,Footwear,interview,cold,unisex,formal,black,Biba,30.93,4.4,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Biba,https://www.ajio.com/search?q=black+formal+Footwear
627,Adidas Blue Sporty Footwear,Footwear,gym,cold,female,sporty,blue,Adidas,82.57,3.5,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Adidas,https://www.nykaafashion.com/search?q=blue+sporty+Footwear
628,Zara Yellow Formal Top,Top,interview,hot,female,formal,yellow,Zara,142.83,4.3,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Zara,https://www.flipkart.com/search?q=yellow+formal+Top
629,Levi's Yellow Formal Accessory,Accessory,office,cold,female,formal,yellow,Levi's,44.81,3.3,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Levi's,https://www.myntra.com/search?q=yellow+formal+Accessory
630,Levi's White Trendy Bottom,Bottom,travel,hot,unisex,trendy,white,Levi's,116.64,4.8,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Levi's,https://www.nykaafashion.com/search?q=white+trendy+Bottom
631,Fossil Pink Traditional Footwear,Footwear,party,rainy,male,traditional,pink,Fossil,55.32,3.4,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Fossil,https://www.ajio.com/search?q=pink+traditional+Footwear
632,Manyavar Pink Formal Top,Top,office,hot,male,formal,pink,Manyavar,28.85,3.6,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Manyavar,https://www.flipkart.com/search?q=pink+formal+Top
633,Nike Blue Sporty Footwear,Footwear,travel,cold,female,sporty,blue,Nike,120.51,3.8,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Nike,https://www.flipkart.com/search?q=blue+sporty+Footwear
634,H&M Grey Sporty Top,Top,gym,hot,male,sporty,grey,H&M,47.86,4.1,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+H&M,https://www.myntra.com/search?q=grey+sporty+Top
635,Puma Blue Sporty Footwear,Footwear,casual,cold,male,sporty,blue,Puma,62.43,4.7,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Puma,https://www.myntra.com/search?q=blue+sporty+Footwear
636,Puma White Trendy Footwear,Footwear,wedding,rainy,unisex,trendy,white,Puma,20.97,4.2,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Puma,https://www.amazon.com/search?q=white+trendy+Footwear
637,Puma White Casual Bottom,Bottom,travel,cold,unisex,casual,white,Puma,98.51,4.1,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Puma,https://www.flipkart.com/search?q=white+casual+Bottom
638,Zara White Trendy Footwear,Footwear,wedding,hot,unisex,trendy,white,Zara,124.5,3.9,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Zara,https://www.amazon.com/search?q=white+trendy+Footwear
639,Allen Solly Green Casual Bottom,Bottom,travel,cold,unisex,casual,green,Allen Solly,99.34,4.4,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Allen Solly,https://www.nykaafashion.com/search?q=green+casual+Bottom
640,Biba Pink Sporty Accessory,Accessory,casual,rainy,unisex,sporty,pink,Biba,81.86,4.6,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Biba,https://www.myntra.com/search?q=pink+sporty+Accessory
641,Adidas Red Traditional Bottom,Bottom,wedding,rainy,female,traditional,red,Adidas,31.16,3.4,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Adidas,https://www.nykaafashion.com/search?q=red+traditional+Bottom
642,Nike Pink Trendy Footwear,Footwear,casual,cold,male,trendy,pink,Nike,53.73,3.5,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Nike,https://www.flipkart.com/search?q=pink+trendy+Footwear
643,Allen Solly Yellow Trendy Footwear,Footwear,travel,rainy,male,trendy,yellow,Allen Solly,60.11,3.1,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Allen Solly,https://www.flipkart.com/search?q=yellow+trendy+Footwear
644,Biba Green Trendy Bottom,Bottom,wedding,rainy,female,trendy,green,Biba,124.45,4.8,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Biba,https://www.nykaafashion.com/search?q=green+trendy+Bottom
645,Biba Yellow Formal Footwear,Footwear,office,rainy,male,formal,yellow,Biba,69.62,3.7,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Biba,https://www.amazon.com/search?q=yellow+formal+Footwear
646,Nike Pink Sporty Accessory,Accessory,gym,rainy,male,sporty,pink,Nike,65.72,3.2,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Nike,https://www.amazon.com/search?q=pink+sporty+Accessory
647,Biba Pink Formal Top,Top,interview,rainy,female,formal,pink,Biba,127.61,4.6,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Biba,https://www.flipkart.com/search?q=pink+formal+Top
648,Nike Blue Trendy Footwear,Footwear,wedding,cold,male,trendy,blue,Nike,52.98,4.9,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Nike,https://www.myntra.com/search?q=blue+trendy+Footwear
649,H&M White Sporty Top,Top,gym,rainy,unisex,sporty,white,H&M,49.82,4.0,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Top+H&M,https://www.nykaafashion.com/search?q=white+sporty+Top
650,H&M White Formal Top,Top,interview,rainy,female,formal,white,H&M,124.65,4.9,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+H&M,https://www.flipkart.com/search?q=white+formal+Top
651,Manyavar Green Sporty Accessory,Accessory,gym,hot,male,sporty,green,Manyavar,43.06,3.3,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Manyavar,https://www.ajio.com/search?q=green+sporty+Accessory
652,Levi's Red Sporty Accessory,Accessory,gym,rainy,unisex,sporty,red,Levi's,140.0,4.8,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Levi's,https://www.myntra.com/search?q=red+sporty+Accessory
653,Adidas Grey Formal Bottom,Bottom,wedding,cold,male,formal,grey,Adidas,137.93,4.9,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Adidas,https://www.flipkart.com/search?q=grey+formal+Bottom
654,Zara White Sporty Accessory,Accessory,gym,hot,male,sporty,white,Zara,122.75,3.4,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Zara,https://www.myntra.com/search?q=white+sporty+Accessory
655,H&M Grey Formal Top,Top,office,cold,female,formal,grey,H&M,100.5,4.4,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+H&M,https://www.amazon.com/search?q=grey+formal+Top
656,Levi's Green Traditional Footwear,Footwear,wedding,cold,unisex,traditional,green,Levi's,108.56,4.8,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Levi's,https://www.myntra.com/search?q=green+traditional+Footwear
657,Zara Pink Formal Bottom,Bottom,party,hot,female,formal,pink,Zara,110.71,4.0,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Zara,https://www.ajio.com/search?q=pink+formal+Bottom
658,Manyavar Pink Traditional Footwear,Footwear,wedding,rainy,unisex,traditional,pink,Manyavar,38.87,3.7,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Manyavar,https://www.flipkart.com/search?q=pink+traditional+Footwear
659,H&M Blue Sporty Accessory,Accessory,travel,rainy,female,sporty,blue,H&M,97.83,3.6,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+H&M,https://www.amazon.com/search?q=blue+sporty+Accessory
660,Adidas Yellow Formal Accessory,Accessory,office,rainy,female,formal,yellow,Adidas,84.86,4.9,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Adidas,https://www.nykaafashion.com/search?q=yellow+formal+Accessory
661,Nike Pink Sporty Accessory,Accessory,casual,cold,male,sporty,pink,Nike,48.95,4.7,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Nike,https://www.myntra.com/search?q=pink+sporty+Accessory
662,Allen Solly Red Sporty Bottom,Bottom,gym,hot,male,sporty,red,Allen Solly,93.64,3.6,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Allen Solly,https://www.ajio.com/search?q=red+sporty+Bottom
663,H&M Red Sporty Footwear,Footwear,gym,cold,male,sporty,red,H&M,35.25,3.3,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+H&M,https://www.myntra.com/search?q=red+sporty+Footwear
664,Biba White Trendy Accessory,Accessory,travel,hot,male,trendy,white,Biba,41.4,4.3,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Biba,https://www.nykaafashion.com/search?q=white+trendy+Accessory
665,Puma Pink Sporty Accessory,Accessory,gym,hot,unisex,sporty,pink,Puma,88.74,4.5,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Puma,https://www.amazon.com/search?q=pink+sporty+Accessory
666,Zara Pink Formal Bottom,Bottom,wedding,rainy,male,formal,pink,Zara,60.65,4.4,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Zara,https://www.ajio.com/search?q=pink+formal+Bottom
667,Zara White Formal Footwear,Footwear,office,rainy,unisex,formal,white,Zara,29.72,4.7,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Zara,https://www.myntra.com/search?q=white+formal+Footwear
668,Manyavar White Trendy Bottom,Bottom,party,cold,female,trendy,white,Manyavar,111.22,4.2,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Manyavar,https://www.amazon.com/search?q=white+trendy+Bottom
669,H&M Grey Trendy Accessory,Accessory,casual,rainy,unisex,trendy,grey,H&M,101.26,4.8,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+H&M,https://www.myntra.com/search?q=grey+trendy+Accessory
670,Biba Pink Trendy Accessory,Accessory,party,hot,male,trendy,pink,Biba,84.52,4.2,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Biba,https://www.nykaafashion.com/search?q=pink+trendy+Accessory
671,Nike Black Formal Bottom,Bottom,office,rainy,unisex,formal,black,Nike,90.24,4.6,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Nike,https://www.myntra.com/search?q=black+formal+Bottom
672,Manyavar Black Trendy Bottom,Bottom,travel,cold,female,trendy,black,Manyavar,36.96,3.1,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Manyavar,https://www.flipkart.com/search?q=black+trendy+Bottom
673,Manyavar White Trendy Bottom,Bottom,travel,hot,male,trendy,white,Manyavar,66.06,4.4,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Manyavar,https://www.nykaafashion.com/search?q=white+trendy+Bottom
674,Allen Solly Red Formal Footwear,Footwear,wedding,hot,male,formal,red,Allen Solly,19.87,4.6,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Allen Solly,https://www.myntra.com/search?q=red+formal+Footwear
675,Adidas Pink Traditional Top,Top,party,rainy,female,traditional,pink,Adidas,69.05,3.1,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Adidas,https://www.amazon.com/search?q=pink+traditional+Top
676,Puma Pink Sporty Footwear,Footwear,gym,rainy,unisex,sporty,pink,Puma,146.8,3.2,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Puma,https://www.nykaafashion.com/search?q=pink+sporty+Footwear
677,Fossil Yellow Traditional Bottom,Bottom,wedding,hot,unisex,traditional,yellow,Fossil,95.23,3.0,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Fossil,https://www.myntra.com/search?q=yellow+traditional+Bottom
678,Allen Solly Black Formal Footwear,Footwear,interview,rainy,unisex,formal,black,Allen Solly,132.96,4.6,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Allen Solly,https://www.amazon.com/search?q=black+formal+Footwear
679,Biba Yellow Formal Bottom,Bottom,interview,hot,male,formal,yellow,Biba,32.07,3.3,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Biba,https://www.amazon.com/search?q=yellow+formal+Bottom
680,Allen Solly White Trendy Bottom,Bottom,party,hot,male,trendy,white,Allen Solly,27.21,3.9,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Allen Solly,https://www.ajio.com/search?q=white+trendy+Bottom
681,H&M Red Sporty Footwear,Footwear,gym,cold,female,sporty,red,H&M,116.38,3.1,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+H&M,https://www.nykaafashion.com/search?q=red+sporty+Footwear
682,Levi's Black Formal Bottom,Bottom,office,cold,female,formal,black,Levi's,84.8,4.2,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Levi's,https://www.nykaafashion.com/search?q=black+formal+Bottom
683,Biba White Trendy Top,Top,casual,rainy,male,trendy,white,Biba,142.27,4.0,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Biba,https://www.ajio.com/search?q=white+trendy+Top
684,Adidas White Trendy Footwear,Footwear,party,cold,female,trendy,white,Adidas,44.28,3.2,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Adidas,https://www.nykaafashion.com/search?q=white+trendy+Footwear
685,Fossil White Sporty Bottom,Bottom,gym,rainy,unisex,sporty,white,Fossil,89.12,3.8,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Fossil,https://www.myntra.com/search?q=white+sporty+Bottom
686,Zara Blue Formal Bottom,Bottom,wedding,rainy,unisex,formal,blue,Zara,52.17,3.2,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Zara,https://www.flipkart.com/search?q=blue+formal+Bottom
